Time,Intensity,Intensity_1
0.076703,1625563,11712759
0.076714,-5068140,-2735452
0.076725,5821101,-7483068
0.076736,5288034,-6740515
0.076747,833868,-2986635
0.076758,-816106,409921
0.076769,-1271353,2730239
0.07678,2597525,9259681
0.076791,-1138645,4331945
0.076802,-4584301,8934794
0.076813,-6063522,7128434
0.076824,-8868501,-2289762
0.076835,-3355408,4891768
0.076846,1441010,-3357197
0.076857,-277341,-605670
0.076868,1994259,-1867103
0.076879,-656395,-2077096
0.07689,-1201577,-6735888
0.076901,3236896,-2565361
0.076912,4932191,-2317559
0.076923,3338130,768569
0.076934,-2660976,3154961
0.076945,-2694012,5315122
0.076956,3844501,-2355359
0.076967,-5433344,3038840
0.076978,2448463,-697707
0.076989,1777860,-3441151
0.077,2991249,2621449
0.077011,2894660,1042185
0.077022,5187316,6583527
0.077033,2821013,-6044490
0.077044,1774123,4465155
0.077055,-2991219,287575
0.077066,-979021,-2950050
0.077077,-2156076,2586234
0.077088,-313327,-4302591
0.077099,2478767,-1319047
0.07711,-4234269,7222962
0.077121,3152704,4852707
0.077132,-6380688,-328065
0.077143,-5118452,3487517
0.077154,2846991,-8442632
0.077165,2940332,3611404
0.077176,11530520,1673142
0.077187,5222602,-1356795
0.077198,4111201,-2621012
0.077209,4569083,-3597659
0.07722,3315686,-5397536
0.077231,-5778679,4339323
0.077242,-712539,-2380040
0.077253,-6224785,4325477
0.077264,-576709,4185418
0.077275,-2319023,257997
0.077286,-665800,-2762210
0.077297,3755507,4114148
0.077308,1316653,1282715
0.077319,-2018320,1604936
0.07733,7138784,-591857
0.077341,-2862039,-3044216
0.077352,802056,388199
0.077363,-1671231,-3603674
0.077374,-1107167,-1471473
0.077385,-6975047,-892844
0.077396,-3863023,-6439222
0.077407,-5959336,-8104482
0.077418,-2680476,-5812280
0.077429,5650850,5129680
0.07744,5477854,3176610
0.077451,7452269,-3182784
0.077462,2264587,-1007092
0.077473,4435897,-504581
0.077484,2913915,-3391913
0.077495,1948188,-184575
0.077506,-2339297,35184
0.077517,-6325314,-12823634
0.077528,-4855053,-4392242
0.077539,-4132348,-6723935
0.07755,-4453720,361484
0.077561,19177,-3582143
0.077572,-1356098,5403485
0.077583,-1281783,-4732655
0.077594,-5992085,5703331
0.077605,2089903,7669283
0.077616,-270956,6313505
0.077627,2250331,1698093
0.077638,3170884,6651651
0.077649,-2043725,-4169684
0.07766,-4465901,-2577480
0.077671,-3160789,-1863396
0.077682,-4413768,-4054307
0.077693,-3259722,-3970972
0.077704,-768178,-9974953
0.077715,-932232,2916177
0.077726,-11433717,-3324113
0.077737,4821995,2979432
0.077748,6048846,-1386735
0.077759,-2026504,4344228
0.07777,1279503,2938878
0.077781,165582,2792515
0.077792,1356707,4501464
0.077803,-4665112,-5479915
0.077814,121125,-3881926
0.077825,1237568,-1248789
0.077836,2116018,2462690
0.077847,-5389555,-3880503
0.077858,-760977,2719210
0.077869,1828850,2100779
0.07788,3343411,2219919
0.077891,-1052256,5607172
0.077902,948749,4553448
0.077913,-2420509,-593198
0.077924,2397731,6830409
0.077935,543725,-3626813
0.077946,605335,-2871374
0.077957,1615628,-8710443
0.077968,-4836290,-1236300
0.077979,-717149,-2399721
0.07799,-767707,3325351
0.078001,-798692,-1063101
0.078012,-2314238,3990788
0.078023,-922227,-2625080
0.078034,863050,4012596
0.078045,1589809,-2314447
0.078056,140458,6106342
0.078067,-5933695,7578336
0.078078,754357,112285
0.078089,401553,-5323044
0.0781,3883255,1197261
0.078111,-567786,940441
0.078122,7624438,-5442702
0.078133,-830294,-240343
0.078144,10389946,-288468
0.078155,-4740040,-9572128
0.078166,5372511,1823770
0.078177,-10603741,3855517
0.078188,-3169722,771443
0.078199,-2320902,776093
0.07821,-2597872,771883
0.078221,2361179,4208359
0.078232,3672728,-2276648
0.078243,4467287,-13271022
0.078254,2054300,2029968
0.078265,3214322,-6607705
0.078276,7986001,-3861274
0.078287,2268107,4482283
0.078298,-4419363,-1427551
0.078309,-3502107,5056110
0.07832,-2320481,-2203262
0.078331,-7454577,-2827224
0.078342,-4666654,3415352
0.078353,278523,2784154
0.078364,2695884,-1651821
0.078375,5189114,353610
0.078386,8457199,-11004173
0.078397,6291326,-264688
0.078408,1718074,447250
0.078419,-2300224,-807497
0.07843,-3539140,-1582154
0.078441,1686370,-5176986
0.078452,-2745400,2486633
0.078463,-592937,2637561
0.078474,-4842083,2754190
0.078485,-2961981,1067797
0.078496,-6410015,1651522
0.078507,4088114,-4490631
0.078518,2284652,819708
0.078529,3528937,5960001
0.07854,-33424,-4281796
0.078551,4010791,-3312699
0.078562,1033467,784611
0.078573,1687389,811305
0.078584,-2385754,7553628
0.078595,2208518,7239441
0.078606,-4713030,5370703
0.078617,-13185867,-4994670
0.078628,-719738,-5111578
0.078639,-5551210,3931161
0.07865,4923477,-1336157
0.078661,-2218384,3060074
0.078672,2244215,894621
0.078683,-2548062,3406284
0.078694,9772995,1280747
0.078705,6414009,6133
0.078716,196863,2473295
0.078727,-1070491,-392590
0.078738,-3780559,3823700
0.078749,-5261436,-6422121
0.07876,-93467,3949783
0.078771,-3966558,-4876925
0.078782,-2178937,-7387481
0.078793,-9112631,-2798508
0.078804,-1637540,804762
0.078815,-6796141,-1475606
0.078826,954722,3956746
0.078837,4831101,8145325
0.078848,1577082,-2380604
0.078859,-3739429,-7424395
0.07887,-5730903,-3940786
0.078881,-1596466,1548574
0.078892,-4925249,-1259876
0.078903,91980,-204502
0.078914,-5412337,-4023896
0.078925,-5355012,666769
0.078936,3615000,-4809975
0.078947,-1495208,-3962125
0.078958,-2766660,7097402
0.078969,3342351,-3978152
0.07898,1549063,7431436
0.078991,1146539,1078664
0.079002,2216594,2524199
0.079013,2740379,4225685
0.079024,14091599,-2550864
0.079035,6215981,2819263
0.079046,-4645210,-860104
0.079057,2721888,-4008329
0.079068,1489278,-5241639
0.079079,-3378802,-663910
0.07909,-180623,1359500
0.079101,1820878,2897762
0.079112,7030128,-1949229
0.079123,-4327717,2733488
0.079134,2317213,361141
0.079145,-3565370,1239192
0.079156,-4305156,5766503
0.079167,-1262748,4068697
0.079178,423366,-1809003
0.079189,-266380,3595335
0.0792,-4625859,1515844
0.079211,-3143679,-6043638
0.079222,-5992914,2005149
0.079233,-5969187,-5336212
0.079244,366656,874964
0.079255,1984734,2964592
0.079266,-4776787,-5070794
0.079277,-5997233,2172293
0.079288,3979201,4397717
0.079299,-2954344,-1896449
0.07931,-955250,-4918262
0.079321,5815114,82742
0.079332,-367480,-13142365
0.079343,-745398,560967
0.079354,-2224897,-1963741
0.079365,2213908,-3662137
0.079376,2117328,1383493
0.079387,-835664,3069111
0.079398,3489657,-2447717
0.079409,-3846324,11812069
0.07942,-8223893,1944870
0.079431,-2679653,470061
0.079442,5406297,-4512812
0.079453,-4643618,-5066459
0.079464,3137373,-4042809
0.079475,-2245444,1505869
0.079486,1699989,-1369128
0.079497,53229,-4341426
0.079508,-992509,-1743166
0.079519,3967980,4561070
0.07953,-4612967,6242062
0.079541,3294026,1449687
0.079552,3450952,6689842
0.079563,-4807852,1191651
0.079574,-1271956,1034151
0.079585,-468238,6754717
0.079596,774948,-5876223
0.079607,3382456,-4501067
0.079618,6100559,-1947006
0.079629,5075966,-9358898
0.07964,-852226,-7103012
0.079651,1959177,-4008514
0.079662,4855697,1738177
0.079673,468791,-1634611
0.079684,-2871097,-3385870
0.079695,-478148,4972595
0.079706,911554,3111598
0.079717,933072,1987253
0.079728,-7786447,-545309
0.079739,-2210957,1332350
0.07975,534015,-446629
0.079761,2483734,-280938
0.079772,1662498,-4155924
0.079783,5382543,-2113663
0.079794,2276804,809529
0.079805,2789519,-2249046
0.079816,644671,1877548
0.079827,-2091270,4486396
0.079838,-7577114,2785137
0.079849,-8695906,-4827613
0.07986,-10847127,-5947223
0.079871,-4389548,137376
0.079882,-3334996,6902670
0.079893,-560632,-6481391
0.079904,6145519,7737559
0.079915,2010653,3031463
0.079926,10402546,186828
0.079937,1740885,-3788187
0.079948,2021450,-566590
0.079959,1655394,4752265
0.07997,-5094503,83359
0.079981,-425897,3935376
0.079992,-11341646,1118378
0.080003,-5884383,-2086691
0.080014,-2945306,-6701269
0.080025,-2616452,1741840
0.080036,2832062,6713883
0.080047,5543855,-2359112
0.080058,5891930,3473968
0.080069,6621538,-7116273
0.08008,11256070,5066032
0.080091,1055517,4499829
0.080102,-1354636,-335143
0.080113,-2331449,2824842
0.080124,-9323412,-1766352
0.080135,-2298945,1341953
0.080146,-6967399,-5285593
0.080157,-2515128,-550544
0.080168,545985,-1826537
0.080179,-440856,-687940
0.08019,4557674,4262041
0.080201,4842489,6629509
0.080212,-1235736,4245673
0.080223,7489729,1078182
0.080234,-3342855,-2415583
0.080245,672216,3451118
0.080256,2067120,-293792
0.080267,-748646,-223735
0.080278,-4156128,-5271736
0.080289,-4015588,-6953079
0.0803,-7836703,526404
0.080311,4296316,-1769012
0.080322,4519529,-5153592
0.080333,-81735,1499691
0.080344,6140671,8232731
0.080355,1925264,5354819
0.080366,954325,1211767
0.080377,-2382807,4499517
0.080388,2156616,-355969
0.080399,-1332623,-4307318
0.08041,-7745539,3723522
0.080421,-5578736,-2458252
0.080432,5166387,3620082
0.080443,-7943895,3709294
0.080454,3017274,-166329
0.080465,-3674461,-4177792
0.080476,2430722,4105955
0.080487,-4503967,574315
0.080498,2267846,3479960
0.080509,6387166,4441290
0.08052,119399,4407929
0.080531,-164473,-2782160
0.080542,-1536781,9721805
0.080553,-3889744,5272424
0.080564,-3873793,-2830377
0.080575,-4399233,2684305
0.080586,166425,-3296253
0.080597,5140058,2395474
0.080608,9684658,-1326064
0.080619,-2868982,3462820
0.08063,1223938,-1502682
0.080641,-4511,2261522
0.080652,2567559,189722
0.080663,-2494086,-1639227
0.080674,4908086,3450316
0.080685,3933943,-5858079
0.080696,-5819624,-3921113
0.080707,-2518061,-4055448
0.080718,4368166,1108936
0.080729,-184341,-785231
0.08074,4890565,-4041314
0.080751,-1879503,4702126
0.080762,-1854216,-1764829
0.080773,-3949046,4145668
0.080784,-1981415,7705884
0.080795,-571604,1895944
0.080806,4463914,1851886
0.080817,88092,-2757662
0.080828,1271947,2093134
0.080839,1682661,-7702966
0.08085,2766662,1483605
0.080861,2940091,-4817875
0.080872,7295801,-7201115
0.080883,10233271,-391066
0.080894,-3078278,257636
0.080905,3688942,3544860
0.080916,-1617030,-247707
0.080927,3036,2568887
0.080938,-3402899,-4798154
0.080949,-2571041,4039884
0.08096,-630905,-5683558
0.080971,-2951056,-151920
0.080982,1224208,-3012680
0.080993,-457402,-4964709
0.081004,3584417,-8089770
0.081015,5141504,2491693
0.081026,2455973,-860421
0.081037,1749719,-3719784
0.081048,2677906,-2481888
0.081059,377185,-4232620
0.08107,-2812990,342515
0.081081,-867812,1251219
0.081092,-5787719,8379239
0.081103,-5329102,-2173932
0.081114,-7050990,-1883211
0.081125,3937946,-2942829
0.081136,5552436,6381057
0.081147,5341962,-5168148
0.081158,7809826,-3498724
0.081169,76913,-4999025
0.08118,12531582,-2629232
0.081191,5637148,2350685
0.081202,-2310887,3437739
0.081213,-2044320,-1916475
0.081224,939726,-2039110
0.081235,-4918462,-1006407
0.081246,-3654563,2969120
0.081257,8166,184610
0.081268,4966149,-3780674
0.081279,-3686169,-4435916
0.08129,-4236703,-3923320
0.081301,3867083,-986753
0.081312,3613446,8066807
0.081323,5730244,4289985
0.081334,4148965,124571
0.081345,-6898844,5880179
0.081356,-4110697,-2282447
0.081367,-1217189,3208623
0.081378,-7720003,1401014
0.081389,-962631,-3078605
0.0814,-1380894,-786939
0.081411,-5052566,1650343
0.081422,-8365500,-3349841
0.081433,7593526,-6659724
0.081444,10740878,-46149
0.081455,8620072,-3386759
0.081466,4893089,-1840237
0.081477,-116816,2697131
0.081488,-1590523,1546040
0.081499,548477,7174466
0.08151,1823220,7239095
0.081521,-10343739,-2197512
0.081532,-1633745,-6581473
0.081543,-13375638,3834281
0.081554,35070,1929590
0.081565,-2616219,-5022093
0.081576,6931039,-771174
0.081587,-747355,-13703
0.081598,-2266215,-2005385
0.081609,889945,532016
0.08162,2174746,-5561607
0.081631,-2903635,-3137650
0.081642,2442960,-4149414
0.081653,995161,-704953
0.081664,-6921478,-1079553
0.081675,-5613232,-5270679
0.081686,1654417,-1625220
0.081697,-2653972,-606817
0.081708,1490600,-2974568
0.081719,1839449,831620
0.08173,8069339,1813223
0.081741,2106986,3905298
0.081752,2830957,3885074
0.081763,-3123356,-4894362
0.081774,-2705051,2215455
0.081785,-6772349,-7272316
0.081796,941251,-923852
0.081807,-1889380,3785936
0.081818,594624,-2232023
0.081829,-1356978,1465518
0.08184,-2242050,751890
0.081851,-3035405,-150749
0.081862,-4642369,7908184
0.081873,7106931,7009820
0.081884,-3652195,2461749
0.081895,-7864345,-1202439
0.081906,-2627863,-1863012
0.081917,6638132,6194998
0.081928,-975094,1165992
0.081939,3251731,-7291568
0.08195,-9371766,-8075996
0.081961,4317060,-3409606
0.081972,-3167506,-4141944
0.081983,3686504,942270
0.081994,1196551,-394733
0.082005,-1978280,1861774
0.082016,-3454767,-2109315
0.082027,6679414,7123517
0.082038,-1963127,6628233
0.082049,-1870195,4503096
0.08206,8073541,2376009
0.082071,-1035566,832097
0.082082,-4717036,-4006503
0.082093,2752818,-11364017
0.082104,6026453,-10605139
0.082115,4032570,700013
0.082126,-3722119,-4531955
0.082137,5905755,-5980070
0.082148,3735985,1975128
0.082159,4215802,-420060
0.08217,-580520,1228301
0.082181,-9127599,5644370
0.082192,3248137,5480159
0.082203,2019125,-3222322
0.082214,-3707276,4932775
0.082225,4022223,871603
0.082236,4292694,-3247054
0.082247,6935426,-5439576
0.082258,3359810,-8112671
0.082269,490790,-5660178
0.08228,2932909,873437
0.082291,335985,4479340
0.082302,-6783461,3961354
0.082313,-7101539,5737345
0.082324,3727452,6790352
0.082335,869747,4872718
0.082346,1436159,5557875
0.082357,3593310,5341749
0.082368,4065032,-8900773
0.082379,-886632,-3931863
0.08239,-1119602,-2548881
0.082401,-1356601,-5366513
0.082412,-1387274,-3445169
0.082423,139968,-6628641
0.082434,3891608,9817447
0.082445,3833117,-1232459
0.082456,-5934427,2530221
0.082467,-7006576,1571615
0.082478,-3708388,2416826
0.082489,420418,3964544
0.0825,-3502602,-19807
0.082511,1916808,-901478
0.082522,2373345,-624090
0.082533,4641924,-1074704
0.082544,10641242,-3956411
0.082555,6477206,-4637430
0.082566,1441616,4209395
0.082577,2713336,3041746
0.082588,1156174,3283924
0.082599,1226811,-5131564
0.08261,1099180,3077560
0.082621,-4382873,-5574138
0.082632,768175,-5502633
0.082643,408409,1217972
0.082654,-765297,-595534
0.082665,-592322,5317673
0.082676,3820042,-2709229
0.082687,2199169,-96242
0.082698,5920029,-6638336
0.082709,3788207,130783
0.08272,-1570214,-4252659
0.082731,-2862186,2912219
0.082742,-5365154,3916607
0.082753,-5447934,-6961553
0.082764,-8604185,4333631
0.082775,-9550513,-4366039
0.082786,2252739,4822827
0.082797,846413,-4440598
0.082808,8790771,1008618
0.082819,3866281,-1856709
0.08283,4095698,867236
0.082841,106497,1786871
0.082852,-4601504,2831612
0.082863,-4383396,-3308682
0.082874,789911,-969746
0.082885,2112531,1821239
0.082896,-6608191,-3545989
0.082907,-5742982,-5878127
0.082918,-2498708,-498727
0.082929,3333733,-7033441
0.08294,-6832113,-3638827
0.082951,5044153,4077585
0.082962,2576608,2349105
0.082973,1977705,9610313
0.082984,1566784,4372966
0.082995,-1608776,-4627741
0.083006,-1743943,29709
0.083017,418558,6936331
0.083028,-4394590,-113755
0.083039,1332573,-1298262
0.08305,-3513196,-8174778
0.083061,431931,294480
0.083072,-2695713,2723268
0.083083,3371234,2607812
0.083094,462632,2514347
0.083105,5073252,-3174146
0.083116,797910,10461823
0.083127,-3968760,5519093
0.083138,-627356,-1278249
0.083149,5813546,-2989671
0.08316,386263,4234885
0.083171,-2499543,-6012873
0.083182,-6173260,-1159232
0.083193,1418659,-4248559
0.083204,4595307,-4180016
0.083215,7671160,-3724985
0.083226,4430936,-3738371
0.083237,4887822,4737222
0.083248,95388,6360727
0.083259,7654327,13059479
0.08327,7258269,206717
0.083281,4964142,1265395
0.083292,-995450,1885428
0.083303,-5795662,-497247
0.083314,-70489,5619569
0.083325,-8430254,-4134610
0.083336,-5230722,-5110607
0.083347,2524514,-6324396
0.083358,114787,-3774521
0.083369,4527900,2789564
0.08338,-2893467,7139104
0.083391,4541200,-1931692
0.083402,1382902,5912972
0.083413,-9208040,2310247
0.083424,-1861379,1320166
0.083435,-4743216,2958611
0.083446,986608,267785
0.083457,1777182,-2232711
0.083468,-2500354,-1837810
0.083479,-254839,-2472724
0.08349,-1058120,-5354890
0.083501,-3312126,-2855007
0.083512,-9405370,2680165
0.083523,2309545,-2017684
0.083534,-1342348,3360649
0.083545,594406,1857441
0.083556,-1651565,12379035
0.083567,840776,3916547
0.083578,-1457566,2395228
0.083589,315381,3390744
0.0836,783855,-9222743
0.083611,-5383454,-5280181
0.083622,7067568,-8790195
0.083633,1358927,-6929919
0.083644,3160925,-356128
0.083655,543441,3546356
0.083666,222303,780999
0.083677,-1251422,-1915516
0.083688,1751076,-1974252
0.083699,-3323371,1548156
0.08371,4259465,-1856794
0.083721,-3974349,1086139
0.083732,-5192044,-3010359
0.083743,-312068,-7443687
0.083754,-2686488,-4667786
0.083765,-1331581,-6952753
0.083776,2239889,2336754
0.083787,3060626,-1814156
0.083798,-5551372,-965139
0.083809,-709424,3880865
0.08382,-8569332,-1816732
0.083831,-5140023,-551107
0.083842,-4243988,3047723
0.083853,-867542,274856
0.083864,-1736855,-1426437
0.083875,-8957649,-4957954
0.083886,840507,-600396
0.083897,-954525,-6763352
0.083908,6245409,-2706248
0.083919,7777184,-2405767
0.08393,2414564,-3308894
0.083941,-786754,3338576
0.083952,-1402364,3427749
0.083963,-3517785,-1528710
0.083974,-8302086,2471849
0.083985,-231394,4646836
0.083996,-5224621,1425845
0.084007,-2375888,5648802
0.084018,4546782,-4626943
0.084029,4113022,-1629425
0.08404,947173,-2353522
0.084051,4621565,4064530
0.084062,6115297,3468653
0.084073,5273306,223544
