Frequency,Intensity
18.358139,512.468506
18.356297,-2399.15625
18.354456,-1913.639526
18.352614,815.918945
18.350772,2136.203125
18.348931,1706.766479
18.347089,2400.828369
18.345247,5156.245117
18.343406,7093.372559
18.341564,5359.443848
18.339722,1304.629395
18.337881,-361.706268
18.336039,2859.591309
18.334198,7293.17334
18.332356,7131.062012
18.330514,2701.234863
18.328673,596.242615
18.326831,3623.359375
18.324989,5969.64209
18.323148,2684.243896
18.321306,-1540.903931
18.319464,239.557693
18.317623,5595.763184
18.315781,6782.547852
18.313939,3342.55249
18.312098,1609.095947
18.310256,3319.196533
18.308414,3988.044434
18.306573,2243.43042
18.304731,1809.57605
18.30289,3546.051514
18.301048,3739.615723
18.299206,1481.800903
18.297365,326.203613
18.295523,1397.295044
18.293681,1754.110718
18.29184,814.129211
18.289998,1803.712036
18.288156,5348.0625
18.286315,7676.71875
18.284473,6888.528809
18.282631,5623.396484
18.28079,5737.898926
18.278948,5151.103516
18.277106,2213.020264
18.275265,-526.345215
18.273423,498.438324
18.271582,4852.323242
18.26974,8288.486328
18.267898,7514.134766
18.266057,3722.730469
18.264215,816.82373
18.262373,435.522675
18.260532,531.964233
18.25869,-354.888123
18.256848,-355.932556
18.255007,1845.906128
18.253165,3723.236572
18.251323,3189.169189
18.249482,2780.56543
18.24764,4927.09668
18.245798,6624.20459
18.243957,4465.00293
18.242115,1414.312988
18.240274,2036.095581
18.238432,4362.222656
18.23659,3741.478027
18.234749,1614.23645
18.232907,2589.473877
18.231065,5499.12793
18.229224,5561.01709
18.227382,3280.618896
18.22554,3061.249756
18.223699,4749.675293
18.221857,4487.309082
18.220015,2470.522949
18.218174,2353.600586
18.216332,4252.517578
18.21449,5144.782715
18.212649,4633.155273
18.210807,4113.94873
18.208966,2484.211914
18.207124,-1162.061035
18.205282,-3239.351563
18.203441,-371.237854
18.201599,4275.479492
18.199757,5448.697754
18.197916,3809.30835
18.196074,3513.265869
18.194232,4762.255859
18.192391,4889.870605
18.190549,4217.174805
18.188707,4784.445313
18.186866,5445.000977
18.185024,3872.949219
18.183182,1648.307495
18.181341,2192.537109
18.179499,5023.910156
18.177658,6439.009277
18.175816,4748.013184
18.173974,1420.675537
18.172133,-1536.686157
18.170291,-2522.212891
18.168449,-482.025665
18.166608,3204.330811
18.164766,4798.804199
18.162924,2622.748291
18.161083,-359.020752
18.159241,-562.855713
18.157399,1479.732666
18.155558,2739.139648
18.153716,2362.680664
18.151875,2102.309326
18.150033,2993.581543
18.148191,4134.089355
18.14635,4666.760254
18.144508,4906.085938
18.142666,5062.956055
18.140825,4540.972168
18.138983,3404.063965
18.137141,3141.873779
18.1353,4499.077148
18.133458,5601.968262
18.131616,4374.693359
18.129775,2276.321045
18.127933,2855.834473
18.126091,6281.412598
18.12425,8345.285156
18.122408,6138.223145
18.120567,1955.823975
18.118725,-185.619293
18.116883,424.6716
18.115042,1600.940674
18.1132,1801.726685
18.111358,1285.263672
18.109517,941.949646
18.107675,1420.876099
18.105833,2658.645508
18.103992,3739.215576
18.10215,3999.695313
18.100308,3921.148682
18.098467,3846.775391
18.096625,3022.898926
18.094783,1607.393433
18.092942,1829.907349
18.0911,4642.551758
18.089259,7096.023926
18.087417,6066.098633
18.085575,2825.459229
18.083734,869.658997
18.081892,1214.564453
18.08005,2956.910889
18.078209,5959.638184
18.076367,9314.867188
18.074525,9764.764648
18.072684,5869.523438
18.070842,1562.494751
18.069,1371.051514
18.067159,4000.560791
18.065317,4673.628906
18.063475,2151.588867
18.061634,-415.798615
18.059792,-401.325256
18.057951,1805.24939
18.056109,4336.748535
18.054267,5503.331543
18.052426,4642.103516
18.050584,2656.752686
18.048742,933.96283
18.046901,-321.676422
18.045059,-1257.361694
18.043217,-834.110535
18.041376,1472.253662
18.039534,3678.204102
18.037692,3939.477539
18.035851,3648.075439
18.034009,4608.526855
18.032167,5151.247559
18.030326,3007.743652
18.028484,66.180885
18.026643,-48.844498
18.024801,2492.988037
18.022959,4564.665527
18.021118,4766.916504
18.019276,3862.055176
18.017434,2582.517334
18.015593,1959.947876
18.013751,3290.346436
18.011909,5282.591309
18.010068,4505.430176
18.008226,914.440796
18.006384,-1088.901245
18.004543,606.843872
18.002701,2585.967773
18.000859,1891.235596
17.999018,531.48468
17.997176,1295.153442
17.995335,3383.663818
17.993493,4689.071777
17.991651,4703.726563
17.98981,3597.950684
17.987968,1916.496094
17.986126,1715.077881
17.984285,4367.92627
17.982443,7573.988281
17.980601,8182.600098
17.97876,6697.367188
17.976918,5306.329102
17.975076,3930.09375
17.973235,2317.713623
17.971393,2668.759277
17.969552,5566.357422
17.96771,7148.03125
17.965868,4960.610352
17.964027,2245.340332
17.962185,2053.880859
17.960343,2446.626953
17.958502,1791.384399
17.95666,2447.076172
17.954818,4797.42627
17.952977,4837.15918
17.951135,2082.083984
17.949293,1826.852539
17.947452,5224.348633
17.94561,6202.798828
17.943768,2710.451172
17.941927,979.180603
17.940085,3800.244873
17.938244,5351.717285
17.936402,2858.202637
17.93456,1991.494873
17.932719,5062.137695
17.930877,5677.000488
17.929035,1294.656616
17.927194,-847.172546
17.925352,3094.619385
17.92351,6270.643555
17.921669,3820.246582
17.919827,1282.400757
17.917985,3272.35791
17.916144,4929.388184
17.914302,2077.585693
17.91246,-400.386292
17.910619,2159.916748
17.908777,5624.249023
17.906936,4736.577637
17.905094,1553.416504
17.903252,292.035675
17.901411,766.584717
17.899569,1699.663086
17.897727,3924.556152
17.895886,6410.208984
17.894044,5422.375
17.892202,931.978577
17.890361,-1848.170532
17.888519,136.266861
17.886677,3906.243164
17.884836,5621.871582
17.882994,4993.294434
17.881152,3486.45752
17.879311,2179.362305
17.877469,1994.06897
17.875628,3040.88208
17.873786,3998.385254
17.871944,4085.327393
17.870103,4004.922852
17.868261,3615.753906
17.866419,1840.829224
17.864578,183.291855
17.862736,1920.205688
17.860894,6139.155762
17.859053,7664.959473
17.857211,4896.862793
17.855369,2302.242432
17.853528,2995.091309
17.851686,4508.959473
17.849844,4289.45166
17.848003,3717.967285
17.846161,4124.364258
17.84432,4100.459961
17.842478,3226.592773
17.840636,3597.998535
17.838795,5508.745605
17.836953,6129.061035
17.835111,4295.742188
17.83327,2543.543213
17.831428,2938.578857
17.829586,4459.824707
17.827745,5465.34375
17.825903,5737.583008
17.824061,5744.150879
17.82222,6267.183594
17.820378,8131.013672
17.818536,10207.70898
17.816695,9466.999023
17.814853,5381.275879
17.813012,1806.859619
17.81117,1720.778687
17.809328,2930.486572
17.807487,2142.381104
17.805645,237.190384
17.803803,-144.727539
17.801962,591.038513
17.80012,667.046936
17.798278,1112.862305
17.796437,3982.928955
17.794595,7792.981934
17.792753,8874.125977
17.790912,6904.474121
17.78907,5452.59375
17.787228,6449.634277
17.785387,7211.172852
17.783545,4763.864258
17.781704,1104.796875
17.779862,1082.078735
17.77802,5213.512207
17.776179,8161.941895
17.774337,6073.34668
17.772495,2081.598633
17.770654,1348.072388
17.768812,3604.94043
17.76697,4944.898438
17.765129,4509.250977
17.763287,4225.512207
17.761445,3929.987061
17.759604,2429.01001
17.757762,1628.843384
17.755921,3585.503418
17.754079,5321.317871
17.752237,3160.877441
17.750396,193.833313
17.748554,1971.802124
17.746712,6622.258789
17.744871,7501.255859
17.743029,4313.882813
17.741187,2811.18335
17.739346,4282.738281
17.737504,4520.79541
17.735662,2986.961426
17.733821,3649.768311
17.731979,6235.237793
17.730137,5838.20752
17.728296,2283.87915
17.726454,1048.197754
17.724613,3454.643066
17.722771,4495.265137
17.720929,2292.261963
17.719088,1556.434814
17.717246,4932.413086
17.715404,8018.416016
17.713563,6234.78125
17.711721,1236.268066
17.709879,-2291.198242
17.708038,-2185.472656
17.706196,633.024109
17.704354,3914.032227
17.702513,5460.812012
17.700671,5158.865723
17.698829,5202.875977
17.696988,6241.025879
17.695146,5465.337402
17.693305,1571.974731
17.691463,-1339.005005
17.689621,839.498291
17.68778,5572.968262
17.685938,7486.376953
17.684096,6654.458496
17.682255,7384.895996
17.680413,9914.068359
17.678571,9484.230469
17.67673,4351.422852
17.674888,-582.784851
17.673046,-236.222687
17.671205,4034.489502
17.669363,6692.918945
17.667521,5054.444336
17.66568,1823.07959
17.663838,989.172424
17.661997,2879.531982
17.660155,4269.418945
17.658313,2967.618652
17.656472,733.710754
17.65463,753.332275
17.652788,3428.278076
17.650947,6178.294434
17.649105,6705.242676
17.647263,4982.029785
17.645422,2613.546143
17.64358,1552.491943
17.641738,2704.411377
17.639897,4655.039063
17.638055,4927.423828
17.636213,3553.175781
17.634372,3450.440186
17.63253,5740.186523
17.630689,7345.043945
17.628847,5772.481445
17.627005,3471.31665
17.625164,3833.623047
17.623322,5393.377441
17.62148,4534.222656
17.619639,2004.779785
17.617797,1432.332764
17.615955,2526.902832
17.614114,1657.687988
17.612272,-996.283752
17.61043,-1092.04187
17.608589,2185.838135
17.606747,4270.728516
17.604905,2954.522217
17.603064,1978.117676
17.601222,3982.9646
17.599381,5516.786133
17.597539,3085.75415
17.595697,-544.642944
17.593856,-788.208801
17.592014,1644.421997
17.590172,2904.474609
17.588331,2577.056396
17.586489,3213.833984
17.584647,4972.69873
17.582806,5319.119629
17.580964,3523.981201
17.579122,1866.453979
17.577281,2369.690918
17.575439,4665.209473
17.573598,6863.09082
17.571756,7106.967285
17.569914,4960.824707
17.568073,2116.936768
17.566231,686.946411
17.564389,674.632324
17.562548,900.393005
17.560706,1917.101685
17.558864,4991.333496
17.557023,8450.524414
17.555181,8849.012695
17.553339,6059.143555
17.551498,3358.960449
17.549656,2304.618652
17.547814,1782.624023
17.545973,2153.025146
17.544131,5160.10498
17.54229,9092.886719
17.540448,9479.814453
17.538606,5820.804688
17.536765,2431.974121
17.534923,1477.005371
17.533081,688.369812
17.53124,-663.432434
17.529398,424.692688
17.527556,4664.204102
17.525715,7875.664063
17.523873,7220.289551
17.522031,5230.611328
17.52019,4937.234375
17.518348,5374.980957
17.516506,4631.300293
17.514665,3459.025635
17.512823,3205.187988
17.510982,3341.774902
17.50914,3228.956055
17.507298,3550.139648
17.505457,4348.715332
17.503615,4274.213379
17.501773,3126.650146
17.499932,2715.623291
17.49809,4025.158447
17.496248,5585.364746
17.494407,5615.498535
17.492565,4278.032227
17.490723,3230.024414
17.488882,3768.241211
17.48704,5322.104492
17.485198,5623.78418
17.483357,3554.949951
17.481515,1621.651611
17.479674,3019.469482
17.477832,6198.510742
17.47599,6233.41748
17.474149,2425.338867
17.472307,-253.091858
17.470465,864.361389
17.468624,2097.364258
17.466782,500.855103
17.46494,-470.16748
17.463099,2934.664063
17.461257,7585.766113
17.459415,8082.884277
17.457574,5274.212402
17.455732,4276.918945
17.45389,6098.763184
17.452049,7057.251465
17.450207,5600.989746
17.448366,4316.890137
17.446524,4983.720703
17.444682,6038.814941
17.442841,5714.748535
17.440999,4423.807129
17.439157,3288.602295
17.437316,2721.162842
17.435474,2913.934082
17.433632,3836.533936
17.431791,4598.205078
17.429949,4400.15918
17.428107,3939.406738
17.426266,4396.052246
17.424424,5487.664063
17.422582,6039.412598
17.420741,5826.970703
17.418899,5201.522949
17.417058,3694.215332
17.415216,975.674744
17.413374,-1460.00708
17.411533,-1673.786377
17.409691,217.156967
17.407849,2904.914063
17.406008,6157.340332
17.404166,9535.126953
17.402324,10231.10254
17.400483,6305.806641
17.398641,1557.339722
17.396799,2136.291016
17.394958,7571.789551
17.393116,10556.33106
17.391275,7571.783691
17.389433,4019.782715
17.387591,5276.116699
17.38575,8155.596191
17.383908,6706.797363
17.382066,2320.552246
17.380225,1358.270996
17.378383,4848.589844
17.376541,7367.388672
17.3747,5912.404785
17.372858,3783.424072
17.371016,4528.3125
17.369175,6962.200195
17.367333,8080.666016
17.365491,7356.368652
17.36365,6116.121582
17.361808,4995.584961
17.359967,3819.682617
17.358125,2764.369141
17.356283,2445.710205
17.354442,3292.698975
17.3526,5052.15332
17.350758,6621.344727
17.348917,6842.900391
17.347075,5859.05127
17.345233,4852.960938
17.343392,4142.868164
17.34155,2938.504639
17.339708,1540.291016
17.337867,1856.510132
17.336025,4420.441895
17.334183,6610.914063
17.332342,5693.751953
17.3305,2557.290283
17.328659,578.036987
17.326817,1361.917603
17.324975,3274.445313
17.323134,3937.70752
17.321292,2690.415039
17.31945,534.952576
17.317609,-1023.785461
17.315767,-766.825012
17.313925,1422.227661
17.312084,3908.862793
17.310242,4490.080078
17.3084,3072.207275
17.306559,2180.288818
17.304717,3624.452393
17.302875,5757.02832
17.301034,5878.818359
17.299192,4392.739258
17.297351,3969.700439
17.295509,5128.948242
17.293667,5804.145996
17.291826,5267.701172
17.289984,4972.743164
17.288142,5128.168457
17.286301,4280.482422
17.284459,3018.986328
17.282617,3904.667725
17.280776,6574.288574
17.278934,7328.085449
17.277092,5115.256348
17.275251,3444.833252
17.273409,4583.748535
17.271567,6363.511719
17.269726,6572.605957
17.267884,5950.570313
17.266043,5095.265137
17.264201,3156.778809
17.262359,1175.366089
17.260518,1674.282104
17.258676,3603.707031
17.256834,3229.420166
17.254993,1164.982788
17.253151,2104.513184
17.251309,6124.610352
17.249468,7404.041504
17.247626,3835.496582
17.245784,649.25238
17.243943,1571.368774
17.242101,3421.898682
17.240259,2879.918701
17.238418,1970.714966
17.236576,3095.788086
17.234735,4533.736328
17.232893,4528.275879
17.231051,4633.953125
17.22921,5839.591797
17.227368,6205.979004
17.225526,5040.100586
17.223685,4798.963379
17.221843,6518.942383
17.220001,7687.098145
17.21816,6585.479004
17.216318,4731.97998
17.214476,3599.463379
17.212635,2794.752197
17.210793,2490.375977
17.208952,3844.662598
17.20711,6165.330078
17.205268,7116.145996
17.203427,6277.297852
17.201585,5420.038574
17.199743,5144.251465
17.197902,4196.876953
17.19606,2178.229248
17.194218,405.001099
17.192377,30.570385
17.190535,988.934021
17.188693,2480.550781
17.186852,3556.422607
17.18501,3941.743164
17.183168,4395.672363
17.181327,5021.023926
17.179485,4167.503906
17.177644,1348.559082
17.175802,-328.076721
17.17396,1773.835083
17.172119,4987.056641
17.170277,5076.397461
17.168435,3112.191895
17.166594,3219.964844
17.164752,4988.288086
17.16291,4383.799805
17.161069,1386.73999
17.159227,178.235977
17.157385,1911.679321
17.155544,3558.874023
17.153702,3968.336182
17.15186,5044.411133
17.150019,6737.595215
17.148177,6583.294434
17.146336,4570.515625
17.144494,3409.006592
17.142652,3805.354736
17.140811,3908.998291
17.138969,3174.919434
17.137127,2811.167969
17.135286,3098.507813
17.133444,3686.571533
17.131602,5142.984863
17.129761,7098.92334
17.127919,7045.324219
17.126077,4116.819824
17.124236,1406.581421
17.122394,1429.062378
17.120552,2448.69165
17.118711,2462.431152
17.116869,3138.776855
17.115028,6135.912598
17.113186,8999.753906
17.111344,8576.175781
17.109503,5657.840332
17.107661,3037.92041
17.105819,1660.541748
17.103978,1219.197876
17.102136,1729.651489
17.100294,2503.588135
17.098453,2360.718506
17.096611,1979.651245
17.094769,2914.879883
17.092928,4117.514648
17.091086,3439.25708
17.089244,2298.941406
17.087403,3912.353027
17.085561,7221.900391
17.08372,8246.945313
17.081878,7173.984863
17.080036,7740.797852
17.078195,9663.543945
17.076353,8779.705078
17.074511,5209.043945
17.07267,3824.659424
17.070828,5443.25293
17.068986,5363.268066
17.067145,2577.482422
17.065303,2355.107178
17.063461,6542.419922
17.06162,9132.757813
17.059778,5979.793457
17.057936,2065.681641
17.056095,3595.169922
17.054253,8292.083984
17.052412,9574.704102
17.05057,6524.605957
17.048728,3707.376465
